annee,DT_ACCDN,HR_ACCDN,NO_CIVIQ_ACCDN,RUE_ACCDN,ACCDN_PRES_DE
2006,1/13/06,7:45,,F 5778 N-D E,DICKSON
2006,1/14/06,16:45,,BERRI,GARNEAU
2006,1/25/06,7:30,,SHERBROOKE O,DU MUSEE
2006,2/2/06,,,MILLEN,LEGENDRE
2006,2/2/06,16:05,,1606 STE CATHERINE O,GUY
2006,2/3/06,15:40,,BEAVER HALL,DE LA GAUCHETIERE
2006,2/8/06,15:15,,PAPINEAU,MAISONNEUVE
2006,2/14/06,11:45,,ROSEMONT,IBERVILLE
2006,2/16/06,16:10,,STE CATHERINE,CLARK
2006,2/19/06,18:18,,ROUEN,DAVIDSON
2006,3/2/06,14:55,,BERRI,ONTARIO
2006,3/7/06,19:22,,LEGENDRE,9E AV
2006,3/7/06,19:22,,LEGENDRE,9E AV
2006,3/8/06,11:17,,VERDUN,HICKSON
2006,3/10/06,17:32,,SHERBROOKE O,ADDINGTON
2006,3/11/06,3:55,,STE CATHERINE,ST URBAIN
2006,3/11/06,17:10,,STE MARGUERITE,ST ANTOINE
2006,3/16/06,13:00,,CATHERALE,ST ANTOINE
2006,3/20/06,19:29,,PINS,CLARK
2006,3/22/06,16:00,,PIE IX,DES GDES PRAIRIES
2006,3/23/06,9:25,,WILLIAM,YOUNG
2006,3/23/06,13:22,,BELLECHASSE,PAPINEAU
2006,3/24/06,7:35,,34E AV,N-D
2006,3/24/06,16:00,,AV LAURIER E,DROLET
2006,3/25/06,13:00,,PROVOST,3E AV
2006,3/25/06,18:40,,COTE ST LUC,EARNSCLIFFE
2006,3/26/06,19:24,,BD PERRAS,ARMAND BOMBARDIER
2006,3/28/06,7:25,,MAISONNEUVE,PLESSIS
2006,3/28/06,7:30,,FACE 2555 PROVOST,25E AV
2006,3/28/06,8:55,,BOUCHERVILLE,CURATTEAU
2006,3/28/06,11:37,,SHERBROOKE E,DICKSON
2006,3/28/06,13:00,,ST JACQUES,ST PHILIPPE
2006,3/28/06,14:25,,1208 LAJOIE,BLOOMFIELD
2006,3/28/06,15:40,,F 2535 DE GRANBY,
2006,3/29/06,8:54,,RIVERSIDE,MILL
2006,3/29/06,9:05,,ROY,ST LAURENT
2006,3/30/06,8:18,,STE CATHERINE,PARK
2006,3/30/06,17:20,,1500 STE CATHERINE O,
2006,3/30/06,21:32,,RACHEL E,CHAPLEAU
2006,3/31/06,,,D AUTEUIL,FLEURY
2006,3/31/06,15:10,,3980 LASALLE,EDNA
2006,3/31/06,20:45,,DELORIMIER,AUGIER
2006,4/1/06,16:20,,10350 PIE IX,
2006,4/2/06,12:35,,GILFORD,BREBEUF
2006,4/3/06,8:13,,35E AV,BELLECHASSE
2006,4/3/06,13:23,,CENTRE,ROPERY
2006,4/6/06,14:24,,BD LES GAL D ANJOU,DES HALLES
2006,4/7/06,16:30,,COTE STE CATHERINE,STUART
2006,4/9/06,12:40,,ST DENIS,BELLECHASSE
2006,4/9/06,13:00,,RENE LEVESQUE,ST HUBERT
2006,4/9/06,16:45,,1825 VIAU,LAFONTAINE
2006,4/10/06,17:45,,ST HUBERT,RACHEL
2006,4/11/06,8:00,,ST JEAN,SALABERRY
2006,4/12/06,8:40,,PRINCE ARTHUR,CLARK
2006,4/12/06,13:00,,STE CATHERINE,DRUMMOND
2006,4/12/06,15:00,,RACHEL,RIVARD
2006,4/12/06,15:25,,ST LAURENT,VIGER
2006,4/13/06,17:10,,RACHEL,DE BULLION
2006,4/13/06,22:50,,4565 ST ALURENT,MT ROYAL
2006,4/14/06,,,STE CATHERINE,JEANNE D ARC
2006,4/17/06,6:15,,ST DENIS,ROSEMONT
2006,4/18/06,15:21,,SHERBROOKE,PAPINEAU
2006,4/19/06,8:07,,BERRI,VIGER
2006,4/19/06,8:10,,15E AV,ROSEMONT
2006,4/19/06,15:50,,ROCHON,ST GERMAIN
2006,4/19/06,18:40,,VERDUN,WOODLAND
2006,4/19/06,19:45,,BD LASALLE,GALT
2006,4/20/06,9:50,,MAURICE DUPLESSIS,CLEMENT ADER
2006,4/20/06,16:00,,69 STE ANNE,ST PIERRE
2006,4/20/06,17:10,,HOCHELAGA,TAILLON
2006,4/21/06,13:10,,500 GOUIN,
2006,4/21/06,18:20,,FACE 10634 PERRAS,
2006,4/21/06,18:30,,LAURENDEAU,GALT
2006,4/22/06,17:27,,AUTO PLAZA,HERMITAGE
2006,4/24/06,3:00,,GUY,ST ANTOINE
2006,4/24/06,10:35,,QUERBES,ST JOSEPH
2006,4/25/06,18:12,,270 BEAUBIEN O,
2006,4/26/06,16:45,,4547 ST LAURENT,ST LAURENT
2006,4/26/06,17:20,,8783 ST DENIS,CREMAZIE
2006,4/26/06,18:02,,LAURIER,DE GASPE
2006,4/27/06,8:35,,BERNARD,QUERBES
2006,4/27/06,16:00,,1054 8E AV,LAGAUCHETIERE
2006,4/27/06,17:05,,HOGUE,PRIEUR
2006,4/27/06,18:16,,TERREBONNE,CORONATION
2006,4/27/06,22:48,,ALFRED,DE CASTILLE
2006,4/29/06,12:00,,DELORIMIER,LAURIER
2006,4/29/06,13:10,,VILLERAY,ST MICHEL
2006,4/29/06,16:40,,GUIZOT,HENRI JULIEN
2006,4/30/06,15:00,,65 CH BORD DU LAC,
2006,4/30/06,15:45,,PROVENCHER,DENIS PAPIN
2006,4/30/06,16:05,,GAL D ANJOU,BEAUBIEN
2006,5/1/06,7:57,,DE LORIMIER,BELLECHASSE
2006,5/1/06,17:30,,PAPINEAU,BARNABE LAROQUE
2006,5/1/06,18:00,,STE CATHERINE,DORION
2006,5/2/06,7:56,,DES ORMEAUX,SHERBROOKE
2006,5/2/06,15:30,,2E AV,JEAN RIVARD
2006,5/2/06,16:30,,ALEXANDER,LOGAN
2006,5/3/06,8:05,,SHERBROOKE,PIE IX
2006,5/3/06,17:43,,AMOS ALFRED,ALFRED
2006,5/4/06,11:30,,ONTARIO,WOLFE
2006,5/4/06,11:50,,ALEXANDRE SEVE,STE CATHERINE
2006,5/4/06,12:30,,RACHEL,DROLET
2006,5/4/06,13:15,,,
2006,5/4/06,14:48,,MT ROYAL,DE LA ROCHE
2006,5/4/06,16:50,,GOHIER,BEAUDET
2006,5/4/06,18:38,,BOURGEOIS,FAVARD
2006,5/5/06,,,CREMAZIE E,17E AV
2006,5/5/06,6:55,,JEAN TALON,DES HALLES
2006,5/5/06,12:25,,PIE IX,LAURIER
2006,5/5/06,18:36,,3875 PLAMONDON,COTE DES NEIGES
2006,5/5/06,18:45,,PROVENCHER,ROQUEBRUNE
2006,5/5/06,22:00,,6140 HENRI BOURASSA,
2006,5/5/06,22:00,,8E AV,N-D
2006,5/6/06,1:50,,MT ROYAL,JEANNE MANCE
2006,5/6/06,3:00,,MT ROYAL,CLARK
2006,5/6/06,11:00,,DES ORMEAUX,N-D E
2006,5/8/06,12:10,,F 7101 JEAN TALON,
2006,5/8/06,12:25,,ST ZOTIQUE,16E AV
2006,5/8/06,15:45,,RACHEL,BREBEUF
2006,5/8/06,16:20,,PAPINEAU,MT ROYAL
2006,5/8/06,22:20,,ST LAURENT,DES PINS
2006,5/9/06,11:20,,DE MAISONNEUVE,WOOD
2006,5/9/06,14:20,,SHERBROOKE,BULLION
2006,5/9/06,17:25,,ST JOSEPH,DELORIMIER
2006,5/9/06,23:30,,4117 ST LAURENT,FACE AU
2006,5/10/06,6:40,,RACHEL,MESSIER
2006,5/10/06,10:10,,ST CHARLES N,AUT 20
2006,5/10/06,18:30,,LE CARON,HADLEY
2006,5/10/06,23:50,,SHERBROOKE,METCALFE
2006,5/11/06,8:00,,BEAUBIEN,ASSOMPTION
2006,5/11/06,15:00,,MONT ROYAL,ESPLANADE
2006,5/11/06,17:55,,N-D,D ORLEANS
2006,5/11/06,18:12,,RACHEL,ST ANDRE
2006,5/11/06,20:48,,ST DENIS,CARRE ST LOUIS
2006,5/11/06,21:15,,DULUTH,CLARKS
2006,5/11/06,22:49,,LANGELIER,MICHEL BOUVIER
2006,5/11/06,22:52,,MONT ROYAL,ST HUBERT
2006,5/12/06,9:00,,BERRI,VIGER
2006,5/12/06,16:25,,SAUVE,OLYMPIA
2006,5/12/06,20:40,,COTE STE CATHERINE,VINCENT D INDY
2006,5/15/06,16:50,,ARR 1880 SICARD,
2006,5/16/06,11:11,,ROBERT CHEVALIER,SHERBROOKE
2006,5/16/06,21:30,,RACHEL,BOYER
2006,5/17/06,14:05,,7065 SAGARD,JEAN TALON
2006,5/17/06,16:20,,HERRON,DUMONT
2006,5/18/06,10:05,,7217 ST DENIS,JEAN TALON
2006,5/18/06,23:45,,ST URBAIN,MAISONNEUVE
2006,5/19/06,10:15,,ST ZOTIQUE,DES ECORES
2006,5/19/06,15:17,,SHERBROOKE,CARIGNAN
2006,5/19/06,20:00,,7098 IBERVILLE,JEAN TALON
2006,5/22/06,10:22,,4450 ST DENIS,MONT ROYAL
2006,5/22/06,15:30,,RENE LEVESQUE,ST ANDRE
2006,5/23/06,10:25,,SALABERRY,GUERTIN
2006,5/23/06,13:05,,GRENET,SALABERRY
2006,5/23/06,18:33,,ST-DENIS,BELLECHASSE
2006,5/23/06,20:10,,JOSEPH RENAUD,WILFRID PELLETIER
2006,5/24/06,7:30,,DULUTH,ST CHRISTOPHE
2006,5/24/06,16:55,,CHABOT DES CARRIRES,CARTIER
2006,5/24/06,17:45,,BEAUBIEN,ST ANDRE
2006,5/25/06,13:50,,BERRI,VIGER
2006,5/25/06,14:40,,FORSYTH,GEORGE VERMETTE
2006,5/25/06,17:05,,WELLINGTON,6E AV
2006,5/26/06,9:45,,ATWATER,MAISONNEUVE
2006,5/26/06,20:30,,MASSON,1RE AV
2006,5/27/06,21:15,,LOUVAIN,15E AV
2006,5/28/06,0:25,,ST HUBERT,BELLECHASSE
2006,5/28/06,11:15,,SHERBROOKE,TRIANON
2006,5/28/06,19:30,,4330 HENRI BOURASSA FACE,
2006,5/29/06,14:50,,BELANGER,GALERIES D ANJOU
2006,5/29/06,16:32,,PIE IX,42E RUE
2006,5/29/06,17:22,,MAGUIRE,DE GASPE
2006,5/29/06,19:30,,4217 CHRISTOPHE COLOMB,RACHEL
2006,5/30/06,11:45,,6000 HENRI BOURASSA,PL BOURASSA
2006,5/30/06,12:45,,AV DU PARC,FAIRMOUNT
2006,5/30/06,14:45,,UNIVERSITY,CATHCART
2006,5/30/06,19:51,,LAURIER,CHRISTOPHE COLOMB
2006,5/30/06,21:36,,BEAUBIEN,ST DENIS
2006,5/31/06,11:37,,6744 L ASSOMPTION,ST ZOTIQUE
2006,5/31/06,13:30,,DES LAURENTIDES,HENRI BOURASSA
2006,5/31/06,16:49,,RACHEL,CARTIER
2006,6/1/06,6:27,,GOUIN,FREDMIR
2006,6/1/06,9:00,,ONTARIO,MONTCALM
2006,6/1/06,9:30,,ST URBAIN,PRINCE ARTHUR
2006,6/1/06,13:30,,SHERBROOKE,STANLEY
2006,6/1/06,15:45,,CHAPLEAU,SHERBROOKE
2006,6/1/06,17:05,,FACE AU 120 GRAHAM,MARKAM
2006,6/1/06,19:15,,CHRISTOPHE COLOMB,HENRI BOURASSSA
2006,6/1/06,22:25,,CHRISTOPHE COLOMB,SAUVE E
2006,6/1/06,23:20,,VAN HORNE,ST URBAIN
2006,6/1/06,23:20,,VAN HORNE,ST URBAIN
2006,6/2/06,15:40,,2001 MCGILL COLLEGE,PRESIDENT KENNEDY
2006,6/2/06,17:58,,STE MADELEINE,FAVARD
2006,6/2/06,18:00,,BLEURY,LA GAUCHETIERE
2006,6/2/06,22:35,,1112 BELLECHASSE,CHRISTOPHE COLOMB
2006,6/3/06,3:35,,STE CATHERINE,IBERVILLE
2006,6/3/06,8:50,,3202 BEAUBIEN,
2006,6/4/06,13:50,,1055 JARRY E,CHRISTOPHE COLOMB
2006,6/4/06,15:50,,BOURGET,STE EMILIE
2006,6/4/06,15:50,,JEAN DOUCET,CHARLES RENARD
2006,6/5/06,8:20,,SOMERLED,WEST BROADWAY
2006,6/5/06,8:33,,ELM,BROWN OWL
2006,6/5/06,8:45,,BELANGER,42E AV
2006,6/5/06,9:25,,ONTARIO,DUFRESNE
2006,6/5/06,15:50,,SHERBROOKE,DELPHIS DELORME
2006,6/5/06,16:16,,LORIMIER,ST JOSEPH
2006,6/5/06,17:12,,LAURIER,HENRI JULIEN
2006,6/6/06,8:10,,BERRI,ONTARIO
2006,6/6/06,8:15,,F 10765 COTE DE LIESSEO,55E AV
2006,6/6/06,15:00,,HENRI BOURASSA,OLYMPIA
2006,6/6/06,20:00,,BRUNSWICK,SELKIRK
2006,6/7/06,7:55,,JEAN TALON,CLARK
2006,6/7/06,8:45,,MASSON,PAPINEAU
2006,6/7/06,16:55,,3942 ST DENIS,DULUTH
2006,6/8/06,14:10,,LESAGE,HICKSON
2006,6/8/06,16:30,,DU PARC,ST VIATEUR
2006,6/9/06,7:40,,ST HUBERT,ONTARIO
2006,6/9/06,8:24,,CLARK,PRINCE ARTHUR
2006,6/9/06,17:15,,ONTARIO E,ST ANDRE
2006,6/9/06,21:07,,MONT ROYAL,DU PARC
2006,6/9/06,22:15,,BELLECHASSE,CHRISTOPHE COLOMB
2006,6/10/06,7:35,,51E RUE,PIE IX
2006,6/10/06,12:05,,PRINCE ALBERT,8E AV
2006,6/12/06,8:00,,7596 MAURICE DUPLESSIS,FERNAND GAUTHIER
2006,6/12/06,9:03,,PAPINEAU,SHERBROOKE
2006,6/12/06,15:03,,DE LORIMIER,GOUIN
2006,6/12/06,19:30,,CATHEDRALE,ST ANTOINE
2006,6/13/06,7:52,,OPP 3913 ST URBAIN,BAGG
2006,6/13/06,8:04,,ST PIERRE,AUT 20
2006,6/13/06,8:50,,MAISONNEUVE,BERRI
2006,6/13/06,9:00,,BERRI,ONTARIO
2006,6/13/06,10:30,,ST DENIS,BELANGER
2006,6/13/06,16:35,,LAJEUNESSE,LIEGE
2006,6/13/06,16:44,,5400 COTE DE LIESSE,DECARIE
2006,6/14/06,11:22,,VIAU,JEAN TALON
2006,6/14/06,12:40,,RENE LEVESQUE O,CATHEDRALE
2006,6/14/06,14:01,,DE SALABERRY,ST GERMAIN
2006,6/14/06,15:21,,LACORDAIRE,PAIMPOL
2006,6/14/06,15:40,,6300 JOSEPH RENAUD,DES VETERANS
2006,6/14/06,16:04,,5518 SHERBROOKE O,OPP AUT
2006,6/14/06,21:30,,PAPINEAU,RACHEL
2006,6/15/06,7:42,,LANGELIER,JARRY
2006,6/15/06,10:10,,VIAU,CANNES
2006,6/16/06,11:30,,FLEURY,PARC GEORGES
2006,6/16/06,14:12,,HAMPTON,FIELDING
2006,6/16/06,14:57,,6147 15E AV,BELLECHASSE
2006,6/16/06,15:55,,VAN HORNE,COTE DES NEIGES
2006,6/16/06,17:25,,BELANGER,SAGARD
2006,6/16/06,18:35,,BEAUBIEN,PIERRE GADOIS
2006,6/16/06,20:04,,DE LORIMIER,EVERETT
2006,6/17/06,13:55,,FACE 965 MAISONNEUVE,LABRECQUE
2006,6/17/06,18:28,,PAPINEAU,L O DAVID
2006,6/17/06,19:44,,ADAM,ORLEANS
2006,6/17/06,19:44,,ADAM,ORLEANS
2006,6/18/06,10:00,,208 AV MARTIN,AV DAWSON
2006,6/18/06,17:55,,MT ROYAL,JEANNE MANCE
2006,6/19/06,10:20,,155 ATWATER,N-D
2006,6/19/06,13:00,,ST URBAIN,PRES O
2006,6/19/06,17:21,,RACHEL,FULLUM
2006,6/19/06,17:30,,2175 MAISONNEUVE,
2006,6/19/06,22:42,,LAURIER,CH COTE STE CATHERINE
2006,6/20/06,11:00,,400 LAFLEUR,
2006,6/20/06,14:12,,BATES,DE VIMY
2006,6/20/06,15:10,,VICTORIA,CARLTON
2006,6/21/06,8:00,,10071 B2 MARCHE CENTRAL,
2006,6/21/06,10:25,,RIVARD,GILFORD
2006,6/21/06,15:37,,BERRI,VIGER
2006,6/21/06,16:04,,ATWATER,WORKMAN
2006,6/21/06,16:45,,MOLSON,ROSEMONT
2006,6/21/06,17:15,,ROSEMONT,ST HUBERT
2006,6/21/06,17:17,,MULLINS,WELLINGTON
2006,6/21/06,20:15,,ATWATER,ST ANTONE
2006,6/21/06,21:20,,6715 CHRISTOPHE COLOMB,
2006,6/21/06,21:50,,CHRISTOPHE COLOMB,ST ZOTIQUE
2006,6/21/06,22:19,,FLEURY,MILLEN
2006,6/21/06,22:44,,ST DENIS,ONTARIO
2006,6/22/06,11:40,,ST HUBERT,ONTARI
2006,6/22/06,16:50,,ST DENIS,MARIE ANNE
2006,6/22/06,19:00,,4522 ST URBAIN,MONT ROYAL
2006,6/23/06,6:20,,BD ST LAURENT,ST ANTOINE
2006,6/23/06,6:55,,JEAN TALON,STMICHEL
2006,6/23/06,15:30,,8365 ST LAURENT,
2006,6/23/06,16:25,,DISRAELI,DE LORIMIER
2006,6/23/06,19:00,,FINCHLEY,VAN HORNE
2006,6/23/06,20:20,,3060 ST JOSEPH,32E AV
2006,6/23/06,23:10,,BD PIERREFONDS,JACQUES BIZARD
2006,6/24/06,0:15,,RACHEL,HENRI JULIEN
2006,6/24/06,11:30,,DE LORIMIER,GOUIN
2006,6/24/06,11:30,,VERVILLE,CREMAZIE
2006,6/24/06,12:05,,1400 RENE LEVESQUE,
2006,6/24/06,19:27,,VICTORIA,WESTMOUNT
2006,6/24/06,20:05,,OPP 7132 MOUSSEAU,GEORGE
2006,6/24/06,21:16,,FACE 4364 ST DENIS,
2006,6/24/06,23:12,,LAURIER,ST URBAIN
2006,6/25/06,10:00,,SHERBROOKE E,ST HUBERT
2006,6/25/06,13:30,,MONTREAL,
2006,6/25/06,14:50,,HONORE BEAUGRAND,HOCHELAGA
2006,6/25/06,17:30,,GOUIN,CHARTRAND
2006,6/25/06,17:47,,LACORDAIRE,HENRI BOURASSA
2006,6/26/06,9:20,,MCGILL COLLEGE,PRESIDENT KENNEDY
2006,6/26/06,14:20,,DE LA PELTRIE,VICTORIA
2006,6/26/06,15:10,,INDUSTRIEL,DES RECOLLETS
2006,6/26/06,22:30,,SAUVE,L ACADIE
2006,6/27/06,17:00,,GRAHAM,LAZARD
2006,6/27/06,17:40,,PEEL,RENE LEVESQUE
2006,6/27/06,21:18,,JEAN TALON,VICTORIA
2006,6/28/06,12:45,,LACORDARIE,SHERBROOKE
2006,6/29/06,15:25,,1107 STE CATHERINE,PEEL
2006,6/29/06,19:05,,LACORDAIRE,METROPOLITAIN
2006,6/29/06,19:40,,8520 NEWMAN,SHEVCHENKO
2006,6/30/06,15:00,,3100 WELLINGTON,HENRI DUHAMEL
2006,6/30/06,17:06,,F 6655 ST DOMINIQUE,ST ZOTIQUE
2006,6/30/06,17:30,,FACE 3700 ST CHARLES,DU BARRY
2006,7/1/06,9:46,,CH TOUR DE L ILE,CH JACQUES CARTIER
2006,7/1/06,11:30,,SHERBROOKE,MC GILL COLLEGE
2006,7/2/06,2:05,,AMHERST,MAISONNEUVE
2006,7/2/06,10:34,,MONKLAND,MADISSON
2006,7/3/06,10:06,,4397 STE ANNE,
2006,7/3/06,19:45,,453 SOULIGNY,MERCIER
2006,7/4/06,8:25,,FACE 6583 SHERBROOKE E,LANGELIER
2006,7/4/06,12:20,,VOIE LOCALE ATWATER,CENTRE
2006,7/4/06,13:53,,6624 SOMERLED,WALKLEY
2006,7/4/06,16:54,,FACE 5610 ST LAURENT,ST VIATEUR
2006,7/4/06,22:15,,2774 SALABERRY,
2006,7/5/06,10:11,,SHEVCHENKO,JEAN BRILLON
2006,7/5/06,11:58,,NEWMAN,SHEVCHENKO
2006,7/5/06,16:00,,PROVENCHER,METROPOLITAIN
2006,7/5/06,16:30,,ANGRIGNON,NEWMAN
2006,7/5/06,17:20,,LAVOISIER,PROVENCE
2006,7/5/06,20:15,,BD CHAMPLAIN BD BISHOP POWER,BD BISHOP POWER
2006,7/6/06,9:55,,10801 RAY LAWSON,6E CROISSANT
2006,7/6/06,13:24,,BORD DU LAC,AV DORVAL
2006,7/6/06,17:10,,ST CLEMENT,STE CATHERINE
2006,7/6/06,21:35,,GOUIN,26E AV
2006,7/7/06,8:08,,ROUEN,LASALLE
2006,7/7/06,14:45,,SALABERRY,TAYLOR
2006,7/7/06,15:35,,15E AV,ST JOSEPH
2006,7/7/06,17:15,,4663 DES SOURCES,ROGER PILON
2006,7/8/06,4:10,,SHERBROOKE,DE LORIMIER
2006,7/8/06,10:23,,GOUIN,BOURGET
2006,7/8/06,14:23,,KING S,SUMMERHIL
2006,7/8/06,23:15,,CH MACDONALD,MTEE MACDONALD
2006,7/9/06,11:30,,SHAHGNEESY,JEAN TALON
2006,7/9/06,17:40,,F 7166 CHAMBORD,JEAN TALON E
2006,7/9/06,17:40,,RODOLPHE FORGET,MAURICE DUPLESSIS
2006,7/10/06,13:00,,BERRI,ONTARIO E
2006,7/10/06,14:17,,CREMAZIE,BASILE ROUTHIER
2006,7/10/06,14:55,,MAURICE DUPLESSIS,DESY
2006,7/10/06,17:15,,EMILE JOURNAULT,BERRI
2006,7/10/06,19:43,,DE LA VERENDRYE,75E AV
2006,7/10/06,20:30,,700 CHAMPLAIN,STEPHENS
2006,7/11/06,10:50,,FACE 2200 CHAMPLAIN,SHERBROOKE
2006,7/11/06,11:50,,FLEET,DUFFERIN
2006,7/11/06,12:20,,LOUIS H LAFONTAINE,YVES PREVOST
2006,7/11/06,14:00,,DE ROUEN,DEZERY
2006,7/11/06,14:30,,ARR 977 STE CATHERINE,MAISONNEUVE
2006,7/11/06,17:32,,5599 COTE ST LUC,SOMMERLED
2006,7/11/06,18:10,,RACHEL,DE BULLION
2006,7/11/06,20:21,,PAPINEAU,MASSON
2006,7/12/06,13:05,,CHAMBORD,RACHEL
2006,7/12/06,16:50,,HENRI BOURASSA,L ARCHEVEQUE
2006,7/12/06,17:20,,SALLEY,DOLLARD
2006,7/12/06,17:45,,JEAN TALON,WILDERTON
2006,7/12/06,18:00,,CHRISTOPHE COLOMB,CREMAZIE
2006,7/12/06,21:15,,DES ERABLES,BELLECHASSE
2006,7/12/06,23:19,,HOCHELAGA,VILLE MARIE
2006,7/13/06,9:35,,8000 DECARIE,FERRIER
2006,7/13/06,12:15,,7945 MAURICE DUPLESSIS,ARMAND BOMBARDIER
2006,7/13/06,12:20,,N-D,RICHARD
2006,7/13/06,17:00,,DELORIMIER,ROUEN
2006,7/13/06,21:55,,BELANGER,30E AV
2006,7/14/06,12:34,,DE MARTIGNY,MAISONNEUVE
2006,7/14/06,14:50,,RACHEL,DE LAROCHE
2006,7/14/06,16:30,,,
2006,7/14/06,20:35,,DES GDES PRAIRIES,LACORDAIRE
2006,7/14/06,22:50,,25E AV,PROVOST
2006,7/14/06,23:30,,RENE LEVESQUE,PEEL
2006,7/16/06,19:30,,5230 MONCLAIR,CHESTER
2006,7/16/06,20:36,,DE L EGLISE,CLAUDE
2006,7/17/06,0:42,,PANET,SHERBROOKE
2006,7/17/06,7:55,,6200 METROPOLITAIN,LANGELIER
2006,7/18/06,11:20,,DE MAISONNEUVE,CLAREMONT
2006,7/18/06,12:40,,BAEVER HALL,GAUCHETIERE
2006,7/18/06,13:35,,DSE TRINITAIRES,NEWMAN
2006,7/18/06,18:55,,SHELLY,CREMAZIE
2006,7/19/06,11:08,,MONT ROYAL E,BUILLION
2006,7/19/06,22:20,,SHERBROOKE O,VICTORIA
2006,7/19/06,22:52,,GOUIN,4E AV
2006,7/20/06,16:00,,3882 ST CHARLES,
2006,7/20/06,18:20,,ROY,BERRI
2006,7/21/06,9:55,,STE CATHERINE,MANSFIELD
2006,7/21/06,10:29,,LAURIER,HOTEL DE VILLE
2006,7/21/06,20:02,,ST HUBERT,LAURIER
2006,7/21/06,20:02,,ST HUBERT,LAURIER
2006,7/21/06,23:52,,RENE LEVESQUE,BLEURY
2006,7/22/06,13:15,,SHERBROOKE,MC GILL COLLEGE
2006,7/22/06,17:25,,PAPINEAU,ST ZOTIQUE
2006,7/23/06,3:35,,PARC,FAIRMOUNT
2006,7/23/06,18:30,,3856 HENRI BOURASSA,
2006,7/23/06,18:40,,RACHEL,ST ANDRE
2006,7/24/06,18:35,,FACE AU 6440 BEAULIEU,SPRINGLAND
2006,7/24/06,21:30,,317 AV DORVAL,CARSON
2006,7/25/06,8:30,,2379 ROSEMONT,DES ECORES
2006,7/25/06,11:53,,ST ANTOINE,UNIVERSITY
2006,7/25/06,12:40,,RACHEL,DELORIMIER
2006,7/25/06,19:00,,JEAN BRILLANT,DECELLES
2006,7/25/06,20:15,,11060 ST VITA,
2006,7/25/06,20:15,,11060 ST VITA,
2006,7/25/06,23:12,,DECARIE,PARE
2006,7/26/06,0:03,,1846 BOURBONNIERE,LAFONTAINE
2006,7/26/06,8:10,,ST HUBERT,ST GREGOIRE
2006,7/26/06,9:30,,ST GERMAIN,LAFONTAINE
2006,7/26/06,15:00,,LEGER,EDGER
2006,7/26/06,17:09,,PIE IX,42E RUE
2006,7/26/06,17:25,,CARTIER,RENE LEVESQUES
2006,7/26/06,21:30,,DEBULLION,RACHEL
2006,7/27/06,14:00,,SHERBROOKE,DECARIE
2006,7/27/06,16:00,,CAMILIEN HOUDE,MONT ROYAL
2006,7/27/06,18:50,,SHERBROOKE O,CRESCENT
2006,7/27/06,19:25,,553 14E AV,SIMONNE
2006,7/28/06,,,ST AMBROISE,ATWATER
2006,7/28/06,9:20,,ONTARIO E,D ORLEANS
2006,7/28/06,13:12,,N-D E,PLETCHER
2006,7/28/06,13:28,,ANSELME LAVIGNE,CLARENCE
2006,7/28/06,14:55,,BD GOUIN,FREDMIR
2006,7/28/06,17:55,,THIMENS,ALEXIS NIHON
2006,7/28/06,21:53,,9797 PAPINEAU,SAUVE
2006,7/28/06,22:06,,CASTILLE,L ARCHEVEQUE
2006,7/29/06,14:00,,DECARIE,SHERBROOKE
2006,7/31/06,14:05,,2035 EDOUARD MONTPETIT,VINCENT D INDY
2006,7/31/06,19:00,,LAFONTAINE,ORLEANS
2006,8/1/06,0:38,,MT ROYAL,DU PARC
2006,8/1/06,10:57,,9320 PIE IX,DES GDES PRAIRIES
2006,8/2/06,8:00,,MIDWAY,OMER LAVALLEE
2006,8/2/06,11:00,,ADAM,BENNETT
2006,8/3/06,12:30,,SHERBROOKE,PEEL
2006,8/3/06,17:50,,13846 DEMONTIGNY,46E AV
2006,8/3/06,18:30,,6830 HOCHELAGA,JETTE
2006,8/3/06,18:30,,RENE EMARD,PIERREFONDS
2006,8/4/06,12:59,,ST PATRICK,BRIAND
2006,8/5/06,8:30,,FILION,SALABERRY
2006,8/5/06,14:20,,CHRISTOPHE COLOMB,MISTRAL
2006,8/5/06,15:35,,ST REMI,CAZELAIS
2006,8/6/06,9:50,,NOTAIRE GIRARD,AETERNA
2006,8/6/06,19:09,,4150 JEAN TALON,PIE IX
2006,8/7/06,11:11,,12425 ST CASTIN,GOUIN
2006,8/7/06,12:03,,ROSEDALE,SOMERLED
2006,8/7/06,17:05,,MARIE ANNE,CARTIER
2006,8/7/06,18:55,,BLOMIDON,LAVOISIER
2006,8/8/06,7:45,,ST VIATEUR O,CLARK
2006,8/8/06,9:00,,SHERBROOKE,CLAREMONT
2006,8/8/06,16:40,,PIE IX,ROBERT
2006,8/8/06,17:15,,JEAN TALON,COME
2006,8/8/06,18:00,,JARRY,GAL D ANJOU
2006,8/8/06,21:25,,ST ZOTIQUE,29E AV
2006,8/9/06,10:10,,MONSABRE,JUMONVILLE
2006,8/9/06,17:35,,RACHEL,DE LAROCHE
2006,8/9/06,18:30,,CREMAZIE,DES ECORRES
2006,8/10/06,8:45,,MONT ROYAL,DE LANAUDIERE
2006,8/10/06,10:45,,SQUARE DORCHESTER,METCALFE
2006,8/10/06,11:25,,MONSELET,GARIEPY
2006,8/10/06,13:19,,4846 FABRE,ST JOSEPH
